ts;kafka_ts;signal_timestamp;signal_oem_timestamp;final_ts
2025-02-18T16:41:36.042Z;18.02.2025 19:41;2025-02-18 19:41:35.000;2025-02-18 19:41:35.000;
2025-02-27T14:28:28.829Z;2025-02-27 17:28:29.011;2025-02-27 17:28:26.000;2025-02-27 17:28:26.000;
2025-02-19T13:21:56.446Z;19.02.2025 16:21;2025-02-19 16:21:54.000;2025-02-19 16:21:54.000;
2025-02-14T10:57:58.256Z;14.02.2025 13:57;2025-02-14 13:57:57.000;2025-02-14 13:57:57.000;
2025-02-18T07:51:29.809Z;18.02.2025 10:51;2025-02-18 10:51:28.000;2025-02-18 10:51:28.000;
2025-02-14T13:59:51.449Z;14.02.2025 16:59;2025-02-14 16:59:51.000;2025-02-14 16:59:51.000;
2025-02-07T13:43:43.503Z;7.02.2025 16:43;2025-02-07 16:43:43.000;2025-02-07 16:43:43.000;
2025-02-14T17:11:59.183Z;14.02.2025 20:11;2025-02-14 20:11:58.000;2025-02-14 20:11:58.000;
2025-02-11T14:01:03.853Z;2025-02-11 17:01:04.023;2025-02-11 16:59:12.000;2025-02-11 16:59:12.000;
2025-02-22T15:47:51.418Z;22.02.2025 18:47;2025-02-22 18:47:50.000;2025-02-22 18:47:50.000;
2025-02-13T04:49:48.062Z;13.02.2025 07:49;2025-02-13 07:49:42.000;2025-02-13 07:49:42.000;
2025-02-22T03:52:55.259Z;22.02.2025 06:52;2025-02-22 06:52:55.000;2025-02-22 06:52:55.000;
2025-02-27T07:41:51.980Z;27.02.2025 10:43;2025-02-27 10:41:51.000;2025-02-27 10:41:51.000;
2025-02-12T12:16:07.619Z;12.02.2025 15:16;2025-02-12 15:16:07.000;2025-02-12 15:16:07.000;
2025-02-23T07:02:17.001Z;23.02.2025 10:02;2025-02-23 10:02:16.000;2025-02-23 10:02:16.000;
2025-02-13T05:59:09.554Z;13.02.2025 08:59;2025-02-13 08:59:09.000;2025-02-13 08:59:09.000;
2025-02-13T03:30:25.939Z;2025-02-13 06:30:26.099;2025-02-13 06:30:25.000;2025-02-13 06:30:25.000;
2025-02-04T09:24:48.334Z;4.02.2025 12:24;2025-02-04 12:24:47.000;2025-02-04 12:24:47.000;
2025-02-12T16:06:21.047Z;12.02.2025 19:06;2025-02-12 19:06:19.000;2025-02-12 19:06:19.000;
2025-02-11T10:30:52.483Z;11.02.2025 13:30;2025-02-11 13:30:51.000;2025-02-11 13:30:51.000;
2025-02-08T12:41:26.899Z;8.02.2025 15:41;2025-02-08 15:41:26.000;2025-02-08 15:41:26.000;
2025-02-15T05:41:43.251Z;15.02.2025 08:41;2025-02-15 08:41:42.000;2025-02-15 08:41:42.000;
2025-02-18T09:28:43.737Z;18.02.2025 12:28;2025-02-18 12:28:43.000;2025-02-18 12:28:43.000;
2025-02-24T08:01:57.935Z;24.02.2025 11:01;2025-02-24 11:01:57.000;2025-02-24 11:01:57.000;
2025-02-06T16:55:40.408Z;6.02.2025 19:55;2025-02-06 19:55:39.000;2025-02-06 19:55:39.000;
2025-02-01T12:08:57.477Z;1.02.2025 15:08;1.02.2025 15:08;2000-01-01 14:18:11.000;
2025-02-27T10:47:39.260Z;27.02.2025 13:47;2025-02-27 13:47:36.000;2025-02-27 13:47:36.000;
2025-02-13T14:02:26.827Z;13.02.2025 17:02;2025-02-13 17:02:26.000;2025-02-13 17:02:26.000;
2025-02-15T09:39:29.822Z;15.02.2025 12:39;2025-02-15 12:10:44.000;2025-02-15 12:10:44.000;
2025-02-03T18:31:12.507Z;3.02.2025 21:31;2025-02-03 21:31:07.000;2025-02-03 21:31:07.000;
2025-02-28T11:39:40.383Z;28.02.2025 14:39;2025-02-28 14:39:40.000;2025-02-28 14:39:40.000;
2025-02-07T17:39:52.328Z;7.02.2025 20:39;2025-02-07 20:39:51.000;2025-02-07 20:39:51.000;
2025-02-24T12:08:02.650Z;24.02.2025 15:08;2025-02-24 15:08:02.000;2025-02-24 15:08:02.000;
2025-02-06T15:53:20.884Z;2025-02-06 18:53:21.049;2025-02-06 18:53:20.000;2025-02-06 18:53:20.000;
2025-02-20T22:16:44.939Z;21.02.2025 01:16;21.02.2025 01:16;2025-02-21 01:16:45.000;
2025-02-22T07:19:45.143Z;22.02.2025 10:19;2025-02-22 10:19:44.000;2025-02-22 10:19:44.000;
2025-02-14T03:29:11.152Z;14.02.2025 06:29;2025-02-14 06:29:10.000;2025-02-14 06:29:10.000;
2025-02-17T04:11:00.422Z;17.02.2025 07:11;2025-02-17 07:10:59.000;2025-02-17 07:10:59.000;
2025-02-13T08:49:53.766Z;13.02.2025 11:49;2025-02-13 11:49:52.000;2025-02-13 11:49:52.000;
2025-02-14T12:51:27.976Z;14.02.2025 15:51;2025-02-14 15:51:27.000;2025-02-14 15:51:27.000;
2025-02-05T16:18:21.014Z;5.02.2025 19:18;2025-02-05 19:18:18.000;2025-02-05 19:18:18.000;
2025-02-04T12:20:51.173Z;4.02.2025 15:21;2025-02-04 15:20:51.000;2025-02-04 15:20:51.000;
2025-02-17T13:23:32.992Z;17.02.2025 16:23;2025-02-17 16:23:31.000;2025-02-17 16:23:31.000;
2025-02-18T13:45:13.651Z;18.02.2025 16:45;2025-02-18 16:45:11.000;2025-02-18 16:45:11.000;
2025-02-20T10:08:48.375Z;20.02.2025 13:08;2025-02-20 13:08:47.000;2025-02-20 13:08:47.000;
2025-02-11T13:18:48.957Z;11.02.2025 16:18;11.02.2025 16:18;2025-02-11 16:18:49.000;
2025-02-21T06:06:24.293Z;21.02.2025 09:07;2025-02-21 09:06:22.000;2025-02-21 09:06:22.000;
2025-02-03T10:17:35.193Z;3.02.2025 13:17;2025-02-03 13:17:32.000;2025-02-03 13:17:32.000;
2025-02-14T05:51:22.661Z;14.02.2025 08:51;2025-02-14 08:51:22.000;2025-02-14 08:51:22.000;
2025-02-17T10:57:16.217Z;17.02.2025 13:57;2025-02-17 13:57:15.000;2025-02-17 13:57:15.000;
2025-02-26T13:26:04.800Z;26.02.2025 16:26;2025-02-26 16:26:04.000;2025-02-26 16:26:04.000;
2025-02-14T13:57:08.439Z;14.02.2025 16:57;2025-02-14 16:57:08.000;2025-02-14 16:57:08.000;
2025-02-03T14:01:44.140Z;3.02.2025 17:01;2025-02-03 17:01:44.000;2025-02-03 17:01:44.000;
2025-02-26T12:08:41.023Z;26.02.2025 15:08;2025-02-26 15:08:41.000;2025-02-26 15:08:41.000;
2025-02-17T20:37:20.639Z;2025-02-17 23:37:21.056;2025-02-17 23:37:08.000;2025-02-17 23:37:08.000;
2025-02-07T13:43:46.572Z;7.02.2025 16:43;2025-02-07 16:43:46.000;2025-02-07 16:43:46.000;
2025-02-28T12:20:39.203Z;28.02.2025 15:20;2025-02-28 15:20:38.000;2025-02-28 15:20:38.000;
2025-02-05T13:58:49.295Z;5.02.2025 16:58;2025-02-05 16:58:49.000;2025-02-05 16:58:49.000;
2025-02-25T11:52:12.985Z;25.02.2025 14:52;2025-02-25 14:52:12.000;2025-02-25 14:52:12.000;
2025-02-23T18:41:13.417Z;23.02.2025 21:41;2025-02-23 21:41:12.000;2025-02-23 21:41:12.000;
2025-02-17T05:30:45.931Z;17.02.2025 08:47;2025-02-17 08:30:45.000;2025-02-17 08:30:45.000;
2025-02-04T07:15:35.520Z;4.02.2025 10:26;2025-02-04 10:12:15.000;2025-02-04 10:12:15.000;
2025-02-24T07:32:35.430Z;24.02.2025 10:32;2025-02-24 10:32:34.000;2025-02-24 10:32:34.000;
2025-02-13T04:40:57.945Z;13.02.2025 07:40;2025-02-13 07:40:56.000;2025-02-13 07:40:56.000;
2025-02-17T08:53:34.445Z;17.02.2025 12:12;2025-02-17 11:52:07.000;2025-02-17 11:52:07.000;
2025-02-19T18:48:28.876Z;2025-02-19 21:48:29.062;2025-02-19 21:48:28.000;2025-02-19 21:48:28.000;
2025-02-11T13:19:06.767Z;11.02.2025 16:19;2025-02-11 16:19:06.000;2025-02-11 16:19:06.000;
2025-02-19T06:25:40.287Z;19.02.2025 09:25;2025-02-19 09:25:39.000;2025-02-19 09:25:39.000;
2025-02-10T23:52:53.150Z;11.02.2025 02:52;2025-02-11 02:52:51.000;2025-02-11 02:52:51.000;
2025-02-17T08:41:25.022Z;17.02.2025 12:05;2025-02-17 11:38:23.000;2025-02-17 11:38:23.000;
2025-02-03T10:16:40.075Z;3.02.2025 13:16;2025-02-03 13:16:40.000;2025-02-03 13:16:40.000;
2025-02-23T15:45:18.769Z;23.02.2025 18:45;2025-02-23 18:45:17.000;2025-02-23 18:45:17.000;
2025-02-05T13:09:47.747Z;5.02.2025 16:09;2025-02-05 16:09:47.000;2025-02-05 16:09:47.000;
2025-02-08T06:48:41.031Z;8.02.2025 09:48;2025-02-07 19:21:47.000;2025-02-07 19:21:47.000;
2025-02-12T06:16:12.495Z;12.02.2025 09:16;2025-02-12 09:16:12.000;2025-02-12 09:16:12.000;
2025-02-24T09:55:18.458Z;24.02.2025 12:55;2025-02-24 12:55:18.000;2025-02-24 12:55:18.000;
2025-02-13T12:57:07.856Z;13.02.2025 15:57;2025-02-13 15:57:06.000;2025-02-13 15:57:06.000;
2025-02-05T13:59:37.312Z;5.02.2025 16:59;2025-02-05 16:59:36.000;2025-02-05 16:59:36.000;
2025-02-26T18:33:39.240Z;26.02.2025 21:33;2025-02-26 21:33:38.000;2025-02-26 21:33:38.000;
2025-02-19T05:58:41.991Z;19.02.2025 09:07;2025-02-19 08:58:42.000;2025-02-19 08:58:42.000;
2025-02-14T10:32:22.605Z;14.02.2025 13:32;2025-02-14 13:32:22.000;2025-02-14 13:32:22.000;
2025-02-06T12:18:27.632Z;2025-02-06 15:18:28.068;2025-02-06 15:18:27.000;2025-02-06 15:18:27.000;
2025-02-20T09:09:29.063Z;20.02.2025 12:09;2025-02-20 12:09:28.000;2025-02-20 12:09:28.000;
2025-02-04T19:02:37.004Z;4.02.2025 22:02;2025-02-04 22:02:26.000;2025-02-04 22:02:26.000;
2025-02-15T12:30:21.788Z;15.02.2025 15:30;2025-02-15 15:30:20.000;2025-02-15 15:30:20.000;
2025-02-01T06:20:21.876Z;2025-02-01 09:20:22.058;2025-02-01 09:20:21.000;2025-02-01 09:20:21.000;
2025-02-03T17:23:46.610Z;3.02.2025 20:23;2025-02-03 20:23:45.000;2025-02-03 20:23:45.000;
2025-02-13T13:23:33.708Z;13.02.2025 16:23;2025-02-13 16:23:31.000;2025-02-13 16:23:31.000;
2025-02-20T06:39:24.185Z;20.02.2025 09:39;2025-02-20 09:39:23.000;2025-02-20 09:39:23.000;
2025-02-22T09:27:22.019Z;22.02.2025 12:27;2025-02-22 12:27:20.000;2025-02-22 12:27:20.000;
2025-02-09T05:10:13.721Z;9.02.2025 08:10;2025-02-09 08:10:12.000;2025-02-09 08:10:12.000;
2025-02-15T18:07:34.366Z;15.02.2025 21:07;2025-02-15 21:07:34.000;2025-02-15 21:07:34.000;
2025-02-10T21:48:32.884Z;11.02.2025 00:48;2025-02-11 00:48:29.000;2025-02-11 00:48:29.000;
2025-02-14T16:54:38.096Z;14.02.2025 19:54;2025-02-14 19:54:38.000;2025-02-14 19:54:38.000;
2025-02-24T13:30:44.947Z;24.02.2025 16:30;2025-02-24 16:30:44.000;2025-02-24 16:30:44.000;
2025-02-24T19:05:08.513Z;24.02.2025 22:23;2025-02-24 22:05:05.000;2025-02-24 22:05:05.000;
2025-02-24T21:14:47.041Z;25.02.2025 00:14;2025-02-25 00:14:47.000;2025-02-25 00:14:47.000;
2025-02-19T15:47:06.954Z;19.02.2025 18:47;2025-02-19 18:47:06.000;2025-02-19 18:47:06.000;
2025-02-05T14:04:46.986Z;2025-02-05 17:05:07.052;2025-02-05 17:04:46.000;2025-02-05 17:04:46.000;
2025-02-28T07:55:03.918Z;28.02.2025 10:55;28.02.2025 10:55;2025-02-28 10:55:04.000;
2025-02-28T10:59:53.396Z;28.02.2025 13:59;2025-02-28 13:59:52.000;2025-02-28 13:59:52.000;
2025-02-20T14:28:27.939Z;20.02.2025 17:28;2025-02-20 17:28:26.000;2025-02-20 17:28:26.000;
2025-02-20T15:57:43.766Z;20.02.2025 18:57;2025-02-20 18:57:43.000;2025-02-20 18:57:43.000;
2025-02-27T19:10:34.182Z;27.02.2025 22:10;2025-02-27 22:10:33.000;2025-02-27 22:10:33.000;
2025-02-14T08:25:34.498Z;14.02.2025 11:25;2025-02-14 11:25:33.000;2025-02-14 11:25:33.000;
2025-02-01T07:49:57.719Z;1.02.2025 10:49;2025-02-01 10:49:57.000;2025-02-01 10:49:57.000;
2025-02-06T13:58:13.373Z;6.02.2025 16:58;2025-02-06 16:58:13.000;2025-02-06 16:58:13.000;
2025-02-17T10:10:04.554Z;17.02.2025 13:10;2025-02-17 13:10:04.000;2025-02-17 13:10:04.000;
2025-02-25T06:10:54.845Z;2025-02-25 09:10:55.016;2025-02-25 09:10:21.000;2025-02-25 09:10:21.000;
2025-02-27T18:58:53.026Z;27.02.2025 21:58;2025-02-27 21:58:52.000;2025-02-27 21:58:52.000;
2025-02-05T13:29:27.195Z;5.02.2025 16:29;2025-02-05 16:29:26.000;2025-02-05 16:29:26.000;
2025-02-03T08:21:14.580Z;3.02.2025 11:21;2025-02-03 11:21:13.000;2025-02-03 11:21:13.000;
2025-02-13T08:07:18.704Z;13.02.2025 11:07;2025-02-13 11:07:15.000;2025-02-13 11:07:15.000;
2025-02-04T11:30:56.338Z;2025-02-04 14:44:15.028;2025-02-04 14:30:55.000;2025-02-04 14:30:55.000;
2025-02-07T04:55:27.738Z;7.02.2025 07:55;2025-02-07 07:55:27.000;2025-02-07 07:55:27.000;
2025-02-17T05:20:01.933Z;17.02.2025 08:46;2025-02-17 08:20:01.000;2025-02-17 08:20:01.000;
2025-02-11T18:52:12.893Z;11.02.2025 21:52;2025-02-11 21:52:12.000;2025-02-11 21:52:12.000;
2025-02-27T09:27:51.397Z;27.02.2025 12:27;2025-02-27 12:27:50.000;2025-02-27 12:27:50.000;
2025-02-28T17:56:37.421Z;28.02.2025 20:56;2025-02-28 20:56:37.000;2025-02-28 20:56:37.000;
2025-02-19T09:26:37.740Z;19.02.2025 12:26;2025-02-19 12:26:37.000;2025-02-19 12:26:37.000;
2025-02-01T09:15:51.415Z;1.02.2025 12:15;2025-02-01 12:15:51.000;2025-02-01 12:15:51.000;
2025-02-21T06:51:48.582Z;21.02.2025 09:51;2025-02-21 09:51:44.000;2025-02-21 09:51:44.000;
2025-02-16T21:15:44.503Z;17.02.2025 00:15;2025-02-17 00:15:44.000;2025-02-17 00:15:44.000;
2025-02-24T13:08:32.859Z;2025-02-24 16:08:33.032;2025-02-24 16:08:31.000;2025-02-24 16:08:31.000;
2025-02-04T08:39:14.341Z;4.02.2025 11:39;2025-02-04 11:39:13.000;2025-02-04 11:39:13.000;
2025-02-27T10:20:02.744Z;27.02.2025 13:20;2025-02-27 13:20:01.000;2025-02-27 13:20:01.000;
2025-02-13T05:53:14.148Z;13.02.2025 08:53;2025-02-13 08:53:13.000;2025-02-13 08:53:13.000;
2025-02-14T07:37:36.293Z;14.02.2025 10:37;14.02.2025 10:37;2025-02-14 10:37:35.000;
2025-02-16T15:00:02.727Z;16.02.2025 18:00;2025-02-16 18:00:02.000;2025-02-16 18:00:02.000;
2025-02-06T16:06:47.531Z;6.02.2025 19:06;2025-02-06 19:06:46.000;2025-02-06 19:06:46.000;
2025-02-02T11:36:52.223Z;2.02.2025 14:36;2025-02-02 14:36:28.000;2025-02-02 14:36:28.000;
2025-02-15T07:47:24.082Z;15.02.2025 10:47;2025-02-15 10:47:19.000;2025-02-15 10:47:19.000;
2025-02-14T05:37:37.171Z;14.02.2025 08:37;2025-02-14 08:37:37.000;2025-02-14 08:37:37.000;
2025-02-27T05:15:59.678Z;2025-02-27 09:26:51.060;2025-02-26 18:01:00.000;2025-02-26 18:01:00.000;
2025-02-09T08:41:28.504Z;9.02.2025 11:41;2025-02-09 11:41:27.000;2025-02-09 11:41:27.000;
2025-02-26T17:39:01.011Z;26.02.2025 20:39;2025-02-26 20:39:00.000;2025-02-26 20:39:00.000;
2025-02-28T08:29:43.749Z;28.02.2025 11:29;2025-02-28 11:29:42.000;2025-02-28 11:29:42.000;
2025-02-27T16:42:18.606Z;2025-02-27 19:42:19.052;2025-02-27 19:42:18.000;2025-02-27 19:42:18.000;
2025-02-18T14:00:57.009Z;18.02.2025 17:01;2025-02-18 17:00:56.000;2025-02-18 17:00:56.000;
2025-02-11T07:24:33.008Z;11.02.2025 10:24;2025-02-11 10:24:32.000;2025-02-11 10:24:32.000;
2025-02-19T09:16:55.633Z;19.02.2025 12:16;2025-02-19 12:16:51.000;2025-02-19 12:16:51.000;
2025-02-15T07:19:49.534Z;15.02.2025 10:19;2025-02-15 10:19:47.000;2025-02-15 10:19:47.000;
2025-02-24T14:49:14.077Z;24.02.2025 17:49;2025-02-24 17:49:14.000;2025-02-24 17:49:14.000;
2025-02-05T12:34:26.518Z;5.02.2025 15:34;2025-02-05 15:34:25.000;2025-02-05 15:34:25.000;
2025-02-15T16:13:44.782Z;15.02.2025 19:13;2025-02-15 19:13:44.000;2025-02-15 19:13:44.000;
2025-02-18T10:36:12.099Z;18.02.2025 13:36;2025-02-18 13:36:11.000;2025-02-18 13:36:11.000;
2025-02-12T06:42:10.739Z;12.02.2025 09:42;2025-02-12 09:42:10.000;2025-02-12 09:42:10.000;
2025-02-17T10:10:22.833Z;17.02.2025 13:10;2025-02-17 13:10:22.000;2025-02-17 13:10:22.000;
2025-02-20T15:03:08.698Z;20.02.2025 18:03;2025-02-20 18:03:08.000;2025-02-20 18:03:08.000;
2025-02-28T09:21:33.270Z;28.02.2025 12:21;2025-02-28 12:21:32.000;2025-02-28 12:21:32.000;
2025-02-11T07:49:01.695Z;11.02.2025 10:49;2025-02-11 10:49:01.000;2025-02-11 10:49:01.000;
2025-02-16T22:42:45.734Z;17.02.2025 01:42;2025-02-17 01:42:45.000;2025-02-17 01:42:45.000;
2025-02-03T04:59:54.993Z;3.02.2025 08:00;2025-02-03 07:59:54.000;2025-02-03 07:59:54.000;
2025-02-25T15:14:54.002Z;25.02.2025 18:14;2025-02-25 18:14:53.000;2025-02-25 18:14:53.000;
2025-02-06T08:47:40.560Z;6.02.2025 11:47;2025-02-06 11:47:39.000;2025-02-06 11:47:39.000;
2025-02-18T03:34:48.684Z;18.02.2025 06:34;2025-02-18 06:34:47.000;2025-02-18 06:34:47.000;
2025-02-14T07:31:09.203Z;14.02.2025 10:31;2025-02-14 10:31:08.000;2025-02-14 10:31:08.000;
2025-02-12T08:11:30.526Z;12.02.2025 11:11;2025-02-12 11:11:30.000;2025-02-12 11:11:30.000;
2025-02-22T07:32:14.071Z;22.02.2025 10:32;2025-02-22 10:32:14.000;2025-02-22 10:32:14.000;
2025-02-20T15:19:01.565Z;20.02.2025 18:19;2025-02-20 18:19:01.000;2025-02-20 18:19:01.000;
2025-02-07T03:19:45.856Z;7.02.2025 06:19;2025-02-07 06:19:45.000;2025-02-07 06:19:45.000;
2025-02-12T08:00:14.260Z;12.02.2025 11:00;2025-02-12 11:00:13.000;2025-02-12 11:00:13.000;
2025-02-13T06:40:47.163Z;13.02.2025 09:40;2025-02-13 09:40:46.000;2025-02-13 09:40:46.000;
2025-02-01T09:30:20.632Z;2025-02-01 12:30:21.067;2025-02-01 12:30:19.000;2025-02-01 12:30:19.000;
2025-02-12T12:13:34.969Z;12.02.2025 15:13;2025-02-12 15:13:34.000;2025-02-12 15:13:34.000;
2025-02-06T12:32:45.241Z;6.02.2025 15:32;2025-02-06 15:32:43.000;2025-02-06 15:32:43.000;
2025-02-27T08:56:50.400Z;27.02.2025 11:56;2025-02-27 11:56:49.000;2025-02-27 11:56:49.000;
2025-02-15T20:02:33.104Z;15.02.2025 23:02;2025-02-15 23:01:49.000;2025-02-15 23:01:49.000;
2025-02-23T12:07:38.441Z;23.02.2025 15:07;2025-02-23 15:07:37.000;2025-02-23 15:07:37.000;
2025-02-11T10:51:00.238Z;11.02.2025 13:51;2025-02-11 13:50:39.000;2025-02-11 13:50:39.000;
2025-02-06T17:34:05.712Z;6.02.2025 20:34;2025-02-06 20:34:04.000;2025-02-06 20:34:04.000;
2025-02-21T06:42:47.113Z;21.02.2025 09:42;2025-02-21 09:42:46.000;2025-02-21 09:42:46.000;
2025-02-16T11:01:43.821Z;16.02.2025 14:01;16.02.2025 14:01;2025-02-16 14:01:44.000;
2025-02-25T15:11:13.631Z;25.02.2025 18:11;2025-02-25 18:11:12.000;2025-02-25 18:11:12.000;
2025-02-04T05:43:37.933Z;4.02.2025 08:43;2025-02-04 08:43:37.000;2025-02-04 08:43:37.000;
2025-02-01T17:28:35.171Z;1.02.2025 20:28;2025-02-01 20:28:35.000;2025-02-01 20:28:35.000;
2025-01-31T23:38:47.280Z;1.02.2025 02:38;2025-02-01 02:38:47.000;2025-02-01 02:38:47.000;
2025-02-15T15:32:09.361Z;15.02.2025 18:32;2025-02-15 18:32:08.000;2025-02-15 18:32:08.000;
2025-02-18T09:51:49.131Z;18.02.2025 12:51;2025-02-18 12:51:47.000;2025-02-18 12:51:47.000;
2025-02-28T19:19:49.673Z;28.02.2025 22:19;2025-02-28 22:19:49.000;2025-02-28 22:19:49.000;
2025-02-24T05:18:16.923Z;24.02.2025 08:43;2025-02-24 08:18:15.000;2025-02-24 08:18:15.000;
2025-02-21T09:46:26.107Z;21.02.2025 12:46;2025-02-21 12:46:22.000;2025-02-21 12:46:22.000;
2025-02-12T15:39:57.824Z;12.02.2025 18:39;2025-02-12 18:39:57.000;2025-02-12 18:39:57.000;
2025-02-17T04:11:20.633Z;17.02.2025 07:11;2025-02-17 07:11:19.000;2025-02-17 07:11:19.000;
2025-02-06T11:17:03.765Z;6.02.2025 14:17;2025-02-06 14:17:03.000;2025-02-06 14:17:03.000;
2025-02-14T16:18:16.927Z;14.02.2025 19:18;2025-02-14 19:18:15.000;2025-02-14 19:18:15.000;
2025-02-02T18:05:47.739Z;2.02.2025 21:05;2025-02-02 21:05:46.000;2025-02-02 21:05:46.000;
2025-02-19T10:15:45.815Z;19.02.2025 13:15;2025-02-19 13:15:44.000;2025-02-19 13:15:44.000;
2025-02-11T11:56:49.610Z;11.02.2025 14:56;2025-02-11 14:56:43.000;2025-02-11 14:56:43.000;
2025-02-27T06:40:41.239Z;27.02.2025 09:54;2025-02-27 09:40:36.000;2025-02-27 09:40:36.000;
2025-02-23T11:33:42.771Z;23.02.2025 14:33;2025-02-23 14:33:42.000;2025-02-23 14:33:42.000;
2025-02-05T03:41:37.574Z;2025-02-05 06:41:38.018;2025-02-05 06:41:36.000;2025-02-05 06:41:36.000;
2025-02-19T07:48:52.514Z;19.02.2025 10:50;2025-02-19 10:48:47.000;2025-02-19 10:48:47.000;
2025-02-08T10:20:51.009Z;8.02.2025 13:20;2025-02-08 13:20:51.000;2025-02-08 13:20:51.000;
2025-02-22T09:45:11.039Z;22.02.2025 12:45;2025-02-22 12:44:56.000;2025-02-22 12:44:56.000;
2025-02-24T20:19:34.523Z;24.02.2025 23:19;2025-02-24 23:19:33.000;2025-02-24 23:19:33.000;
2025-02-02T12:22:21.872Z;2025-02-02 15:22:22.037;2025-02-02 15:22:21.000;2025-02-02 15:22:21.000;
2025-02-19T08:27:41.772Z;19.02.2025 11:27;2025-02-19 11:27:41.000;2025-02-19 11:27:41.000;
2025-02-27T12:03:39.172Z;27.02.2025 15:03;2025-02-27 15:03:38.000;2025-02-27 15:03:38.000;
2025-02-22T05:38:57.877Z;2025-02-22 08:38:58.037;2025-02-22 08:38:57.000;2025-02-22 08:38:57.000;
2025-02-18T08:54:20.582Z;18.02.2025 11:54;2025-02-18 11:54:20.000;2025-02-18 11:54:20.000;
2025-02-04T15:00:21.364Z;4.02.2025 18:00;2025-02-04 18:00:18.000;2025-02-04 18:00:18.000;
2025-02-13T03:44:00.823Z;2025-02-13 06:44:01.026;2025-02-13 06:44:00.000;2025-02-13 06:44:00.000;
2025-02-06T09:08:45.502Z;6.02.2025 12:08;2025-02-06 12:08:44.000;2025-02-06 12:08:44.000;
2025-02-11T08:17:25.443Z;11.02.2025 11:17;2025-02-09 10:51:26.000;2025-02-09 10:51:26.000;
2025-02-14T09:10:46.814Z;14.02.2025 12:10;2025-02-14 12:10:46.000;2025-02-14 12:10:46.000;
2025-02-06T08:06:32.936Z;6.02.2025 11:06;2025-02-06 11:06:31.000;2025-02-06 11:06:31.000;
2025-02-04T10:05:02.831Z;4.02.2025 13:05;4.02.2025 13:05;2025-02-04 13:05:03.000;
2025-02-27T19:13:16.021Z;27.02.2025 22:13;2025-02-27 22:13:15.000;2025-02-27 22:13:15.000;
2025-02-20T10:33:06.534Z;20.02.2025 13:33;2025-02-20 13:33:04.000;2025-02-20 13:33:04.000;
2025-02-11T20:18:41.248Z;11.02.2025 23:18;2025-02-11 23:18:40.000;2025-02-11 23:18:40.000;
2025-02-15T02:39:51.218Z;15.02.2025 05:39;2025-02-15 05:39:50.000;2025-02-15 05:39:50.000;
2025-02-12T05:04:25.825Z;2025-02-12 08:07:15.036;2025-02-12 08:04:25.000;2025-02-12 08:04:25.000;
2025-02-28T13:48:07.397Z;28.02.2025 16:48;2025-02-28 16:48:07.000;2025-02-28 16:48:07.000;
2025-02-26T11:37:43.606Z;26.02.2025 14:37;26.02.2025 14:37;2025-02-26 14:37:42.000;
2025-02-26T06:50:28.421Z;26.02.2025 10:06;2025-02-26 09:50:19.000;2025-02-26 09:50:19.000;
2025-02-25T13:24:05.124Z;25.02.2025 16:24;2025-02-25 16:24:05.000;2025-02-25 16:24:05.000;
2025-02-24T13:45:32.254Z;24.02.2025 16:45;2025-02-24 16:32:56.000;2025-02-24 16:32:56.000;
2025-02-25T07:58:49.530Z;25.02.2025 10:58;2025-02-25 10:58:49.000;2025-02-25 10:58:49.000;
2025-02-27T15:58:58.076Z;27.02.2025 18:58;2025-02-27 18:58:57.000;2025-02-27 18:58:57.000;
2025-02-02T07:38:40.300Z;2.02.2025 10:38;2025-02-02 10:38:39.000;2025-02-02 10:38:39.000;
2025-02-01T11:41:34.743Z;1.02.2025 14:41;2025-02-01 14:41:33.000;2025-02-01 14:41:33.000;
2025-02-09T16:40:25.748Z;9.02.2025 19:40;2025-02-09 19:40:25.000;2025-02-09 19:40:25.000;
2025-02-07T07:04:28.507Z;7.02.2025 10:04;2025-02-07 10:04:27.000;2025-02-07 10:04:27.000;
2025-02-12T05:57:35.813Z;12.02.2025 08:57;2025-02-12 08:57:35.000;2025-02-12 08:57:35.000;
2025-02-11T09:33:25.163Z;11.02.2025 12:33;2025-02-11 12:33:25.000;2025-02-11 12:33:25.000;
2025-02-07T02:28:48.995Z;7.02.2025 05:28;2025-02-07 05:28:48.000;2025-02-07 05:28:48.000;
2025-02-27T11:39:25.176Z;27.02.2025 14:39;2025-02-27 14:39:24.000;2025-02-27 14:39:24.000;
2025-02-20T14:22:50.550Z;20.02.2025 17:22;2025-02-20 17:22:50.000;2025-02-20 17:22:50.000;
2025-02-14T10:12:31.940Z;14.02.2025 13:12;2025-02-14 13:12:31.000;2025-02-14 13:12:31.000;
2025-02-18T07:08:03.493Z;18.02.2025 10:08;2025-02-18 10:06:52.000;2025-02-18 10:06:52.000;
2025-02-03T11:35:49.707Z;3.02.2025 14:35;2025-02-03 14:35:48.000;2025-02-03 14:35:48.000;
2025-02-21T04:21:51.974Z;21.02.2025 07:21;2025-02-21 07:21:51.000;2025-02-21 07:21:51.000;
2025-02-11T05:19:39.991Z;11.02.2025 08:19;2025-02-11 08:19:38.000;2025-02-11 08:19:38.000;
2025-02-26T16:26:20.682Z;26.02.2025 19:26;2025-02-26 19:26:19.000;2025-02-26 19:26:19.000;
